pid,tid,src_dev,dst_dev,src_numa,dst_numa,size_mb,latency_us,bw_gbps,start_ns,end_ns,wall_start_ns,wall_end_ns,direction,async_flag,api_type,stream_id,path_id,link_bitmap,quality_flags
2771202,2771202,0,4294967295,255,2,268.44,29017.75,9.25,1100946337081,1100975354832,1777456100946337081,1777456100975354832,2,0,0,0,0,0,128
2771202,2771202,0,4294967295,255,2,25.17,2409.47,10.44,1100977325832,1100979735303,1777456100977325832,1777456100979735303,2,0,0,0,0,0,128
2771202,2771202,0,4294967295,255,2,67.11,11657.54,5.76,1100980570303,1100992227843,1777456100980570303,1777456100992227843,2,0,0,0,0,0,128
2771202,2771202,0,4294967295,255,2,134.22,17259.22,7.78,1101002890843,1101020150063,1777456101002890843,1777456101020150063,2,0,0,0,0,0,128
2771202,2771202,0,4294967295,255,2,32.51,5875.99,5.53,1101022114063,1101027990057,1777456101022114063,1777456101027990057,2,0,0,0,0,0,128
2771202,2771202,0,4294967295,255,2,32.51,5689.50,5.71,1101029904057,1101035593554,1777456101029904057,1777456101035593554,2,0,0,0,0,0,128
2771202,2771202,0,4294967295,255,2,268.44,25231.99,10.64,1101036710554,1101061942543,1777456101036710554,1777456101061942543,2,0,0,0,0,0,128
2771202,2771202,0,4294967295,255,2,25.17,3386.86,7.43,1101063601543,1101066988404,1777456101063601543,1777456101066988404,2,0,0,0,0,0,128
2771202,2771202,0,4294967295,255,2,25.17,2946.22,8.54,1101084203404,1101087149626,1777456101084203404,1777456101087149626,2,0,0,0,0,0,128
2771202,2771202,0,4294967295,255,2,25.17,2298.87,10.95,1101088347626,1101090646498,1777456101088347626,1777456101090646498,2,0,0,0,0,0,128
2771202,2771202,0,4294967295,255,2,25.17,3132.16,8.03,1101092149498,1101095281654,1777456101092149498,1777456101095281654,2,0,0,0,0,0,128
2771202,2771202,0,4294967295,255,2,134.22,13487.65,9.95,1101096522654,1101110010299,1777456101096522654,1777456101110010299,2,0,0,0,0,0,128
