pid,tid,src_dev,dst_dev,src_numa,dst_numa,size_mb,latency_us,bw_gbps,start_ns,end_ns,wall_start_ns,wall_end_ns,direction,async_flag,api_type,stream_id,path_id,link_bitmap,quality_flags
2771202,2771236,4294967295,2,0,255,25.69,4264.63,6.02,1024040501158,1024044765785,1777456024040501158,1777456024044765785,1,0,0,0,0,0,128
2771202,2771236,4294967295,2,0,255,1090.52,185125.79,5.89,1024045184785,1024230310573,1777456024045184785,1777456024230310573,1,0,0,0,0,0,128
2771202,2771236,4294967295,2,0,255,33.03,19277.04,1.71,1024231754573,1024251031614,1777456024231754573,1777456024251031614,1,0,0,0,0,0,128
2771202,2771237,4294967295,2,0,255,33.03,4185.52,7.89,1024582935614,1024587121138,1777456024582935614,1777456024587121138,1,0,0,0,0,0,128
2771202,2771237,4294967295,2,0,255,134.22,39532.55,3.40,1024588879138,1024628411687,1777456024588879138,1777456024628411687,1,0,0,0,0,0,128
2771207,2771242,4294967295,7,0,255,67.11,11288.06,5.95,1024631021687,1024642309751,1777456024631021687,1777456024642309751,1,0,0,0,0,0,128
2771202,2771237,4294967295,2,0,255,406.85,265428.40,1.53,1024642755751,1024908184153,1777456024642755751,1777456024908184153,1,0,0,0,0,0,128
2771202,2771237,4294967295,2,0,255,67.11,9857.32,6.81,1024909235153,1024919092471,1777456024909235153,1777456024919092471,1,0,0,0,0,0,128
2771202,2771237,4294967295,2,0,255,271.58,208010.99,1.31,1024919935471,1025127946463,1777456024919935471,1777456025127946463,1,0,0,0,0,0,128
2771202,2771237,4294967295,2,0,255,406.85,65813.49,6.18,1025128156463,1025193969952,1777456025128156463,1777456025193969952,1,0,0,0,0,0,128
2771202,2771238,4294967295,2,0,255,67.11,9310.22,7.21,1025231361952,1025240672175,1777456025231361952,1777456025240672175,1,0,0,0,0,0,128
2771202,2771238,4294967295,2,0,255,33.03,3557.46,9.28,1025242731175,1025246288631,1777456025242731175,1777456025246288631,1,0,0,0,0,0,128
2771202,2771238,4294967295,2,0,255,1090.52,116303.63,9.38,1025249048631,1025365352257,1777456025249048631,1777456025365352257,1,0,0,0,0,0,128
2771202,2771238,4294967295,2,0,255,33.03,4938.89,6.69,1025367293257,1025372232147,1777456025367293257,1777456025372232147,1,0,0,0,0,0,128
2771202,2771239,4294967295,2,0,255,33.03,4102.76,8.05,1025816520147,1025820622909,1777456025816520147,1777456025820622909,1,0,0,0,0,0,128
2771202,2771239,4294967295,2,0,255,271.58,29330.92,9.26,1025823259909,1025852590833,1777456025823259909,1777456025852590833,1,0,0,0,0,0,128
2771202,2771239,4294967295,2,0,255,406.85,117638.43,3.46,1025854588833,1025972227266,1777456025854588833,1777456025972227266,1,0,0,0,0,0,128
2771205,2771242,4294967295,5,0,255,271.58,47848.75,5.68,1025974075266,1026021924011,1777456025974075266,1777456026021924011,1,0,0,0,0,0,128
2771201,2771239,4294967295,1,0,255,134.22,17884.68,7.50,1026084917011,1026102801693,1777456026084917011,1777456026102801693,1,0,0,0,0,0,128
2771202,2771240,4294967295,2,0,255,25.69,9335.44,2.75,1026105473693,1026114809137,1777456026105473693,1777456026114809137,1,0,0,0,0,0,128
2771202,2771240,4294967295,2,0,255,271.58,44383.58,6.12,1026117770137,1026162153721,1777456026117770137,1777456026162153721,1,0,0,0,0,0,128
2771207,2771245,4294967295,7,0,255,406.85,48891.95,8.32,1026162437721,1026211329669,1777456026162437721,1777456026211329669,1,0,0,0,0,0,128
2771201,2771239,4294967295,1,0,255,1090.52,485366.97,2.25,1026213889669,1026699256641,1777456026213889669,1777456026699256641,1,0,0,0,0,0,128
2771202,2771240,4294967295,2,0,255,67.11,29101.87,2.31,1026701581641,1026730683515,1777456026701581641,1777456026730683515,1,0,0,0,0,0,128
2771202,2771240,4294967295,2,0,255,1090.52,208822.78,5.22,1026733280515,1026942103297,1777456026733280515,1777456026942103297,1,0,0,0,0,0,128
2771202,2771241,4294967295,2,0,255,67.11,9726.97,6.90,1027202676297,1027212403269,1777456027202676297,1777456027212403269,1,0,0,0,0,0,128
2771202,2771241,4294967295,2,0,255,406.85,77385.55,5.26,1027213261269,1027290646822,1777456027213261269,1777456027290646822,1,0,0,0,0,0,128
2771205,2771244,4294967295,5,0,255,1090.52,140735.78,7.75,1027293559822,1027434295602,1777456027293559822,1777456027434295602,1,0,0,0,0,0,128
2771202,2771241,4294967295,2,0,255,67.11,22576.20,2.97,1027434645602,1027457221801,1777456027434645602,1777456027457221801,1,0,0,0,0,0,128
2771206,2771245,4294967295,6,0,255,134.22,15374.03,8.73,1027457895801,1027473269830,1777456027457895801,1777456027473269830,1,0,0,0,0,0,128
2771202,2771242,4294967295,2,0,255,25.69,10870.55,2.36,1027829473830,1027840344381,1777456027829473830,1777456027840344381,1,0,0,0,0,0,128
2771202,2771242,4294967295,2,0,255,134.22,20716.31,6.48,1027842025381,1027862741694,1777456027842025381,1777456027862741694,1,0,0,0,0,0,128
2771202,2771242,4294967295,2,0,255,271.58,148281.50,1.83,1027863152694,1028011434197,1777456027863152694,1777456028011434197,1,0,0,0,0,0,128
2771202,2771242,4294967295,2,0,255,406.85,78903.13,5.16,1028012813197,1028091716326,1777456028012813197,1777456028091716326,1,0,0,0,0,0,128
2771206,2771246,4294967295,6,0,255,271.58,33472.55,8.11,1028092034326,1028125506876,1777456028092034326,1777456028125506876,1,0,0,0,0,0,128
2771202,2771242,4294967295,2,0,255,25.69,4436.09,5.79,1028126354876,1028130790964,1777456028126354876,1777456028130790964,1,0,0,0,0,0,128
2771202,2771242,4294967295,2,0,255,1090.52,118772.99,9.18,1028131371964,1028250144951,1777456028131371964,1777456028250144951,1,0,0,0,0,0,128
2771202,2771243,4294967295,2,0,255,134.22,14328.88,9.37,1028332234951,1028346563829,1777456028332234951,1777456028346563829,1,0,0,0,0,0,128
2771202,2771243,4294967295,2,0,255,67.11,14894.51,4.51,1028347958829,1028362853343,1777456028347958829,1777456028362853343,1,0,0,0,0,0,128
2771207,2771248,4294967295,7,0,255,33.03,6749.40,4.89,1028365029343,1028371778738,1777456028365029343,1777456028371778738,1,0,0,0,0,0,128
2771202,2771243,4294967295,2,0,255,271.58,50503.58,5.38,1028372570738,1028423074314,1777456028372570738,1777456028423074314,1,0,0,0,0,0,128
2771202,2771243,4294967295,2,0,255,67.11,8534.61,7.86,1028423833314,1028432367921,1777456028423833314,1777456028432367921,1,0,0,0,0,0,128
2771202,2771243,4294967295,2,0,255,1090.52,202972.83,5.37,1028434266921,1028637239748,1777456028434266921,1777456028637239748,1,0,0,0,0,0,128
2771202,2771243,4294967295,2,0,255,67.11,7921.00,8.47,1028637449748,1028645370746,1777456028637449748,1777456028645370746,1,0,0,0,0,0,128
2771207,2771248,4294967295,7,0,255,134.22,15368.24,8.73,1028647945746,1028663313983,1777456028647945746,1777456028663313983,1,0,0,0,0,0,128
2771202,2771244,4294967295,2,0,255,271.58,34948.02,7.77,1028960342983,1028995291004,1777456028960342983,1777456028995291004,1,0,0,0,0,0,128
2771202,2771244,4294967295,2,0,255,67.11,7648.38,8.77,1028997036004,1029004684386,1777456028997036004,1777456029004684386,1,0,0,0,0,0,128
2771202,2771244,4294967295,2,0,255,33.03,3820.05,8.65,1029005862386,1029009682435,1777456029005862386,1777456029009682435,1,0,0,0,0,0,128
2771202,2771244,4294967295,2,0,255,406.85,80628.09,5.05,1029011564435,1029092192529,1777456029011564435,1777456029092192529,1,0,0,0,0,0,128
2771202,2771244,4294967295,2,0,255,406.85,50549.48,8.05,1029093953529,1029144503006,1777456029093953529,1777456029144503006,1,0,0,0,0,0,128
2771207,2771249,4294967295,7,0,255,134.22,13880.74,9.67,1029147373006,1029161253745,1777456029147373006,1777456029161253745,1,0,0,0,0,0,128
2771202,2771245,4294967295,2,0,255,25.69,2913.57,8.82,1029438970745,1029441884318,1777456029438970745,1777456029441884318,1,0,0,0,0,0,128
2771202,2771245,4294967295,2,0,255,134.22,180335.35,0.74,1029443887318,1029624222671,1777456029443887318,1777456029624222671,1,0,0,0,0,0,128
2771202,2771245,4294967295,2,0,255,406.85,41867.10,9.72,1029625012671,1029666879772,1777456029625012671,1777456029666879772,1,0,0,0,0,0,128
2771202,2771245,4294967295,2,0,255,67.11,17742.05,3.78,1029667385772,1029685127820,1777456029667385772,1777456029685127820,1,0,0,0,0,0,128
2771202,2771245,4294967295,2,0,255,1090.52,295652.47,3.69,1029686955820,1029982608294,1777456029686955820,1777456029982608294,1,0,0,0,0,0,128
2771202,2771245,4294967295,2,0,255,134.22,14026.44,9.57,1029985570294,1029999596729,1777456029985570294,1777456029999596729,1,0,0,0,0,0,128
2771202,2771245,4294967295,2,0,255,1090.52,210252.70,5.19,1030002363729,1030212616433,1777456030002363729,1777456030212616433,1,0,0,0,0,0,128
2771202,2771246,4294967295,2,0,255,406.85,57845.43,7.03,1030253032433,1030310877860,1777456030253032433,1777456030310877860,1,0,0,0,0,0,128
2771207,2771251,4294967295,7,0,255,406.85,280668.54,1.45,1030312254860,1030592923397,1777456030312254860,1777456030592923397,1,0,0,0,0,0,128
2771202,2771246,4294967295,2,0,255,406.85,46220.88,8.80,1030593526397,1030639747275,1777456030593526397,1777456030639747275,1,0,0,0,0,0,128
2771202,2771246,4294967295,2,0,255,67.11,7380.94,9.09,1030641764275,1030649145213,1777456030641764275,1777456030649145213,1,0,0,0,0,0,128
2771202,2771246,4294967295,2,0,255,25.69,7651.20,3.36,1030649533213,1030657184414,1777456030649533213,1777456030657184414,1,0,0,0,0,0,128
2771202,2771246,4294967295,2,0,255,33.03,5905.66,5.59,1030658919414,1030664825074,1777456030658919414,1777456030664825074,1,0,0,0,0,0,128
2771202,2771246,4294967295,2,0,255,33.03,15028.41,2.20,1030667343074,1030682371487,1777456030667343074,1777456030682371487,1,0,0,0,0,0,128
2771202,2771247,4294967295,2,0,255,33.03,6257.99,5.28,1031014894487,1031021152481,1777456031014894487,1777456031021152481,1,0,0,0,0,0,128
2771202,2771247,4294967295,2,0,255,134.22,20347.42,6.60,1031023740481,1031044087896,1777456031023740481,1777456031044087896,1,0,0,0,0,0,128
2771202,2771247,4294967295,2,0,255,25.69,2838.77,9.05,1031046169896,1031049008663,1777456031046169896,1777456031049008663,1,0,0,0,0,0,128
2771203,2771248,4294967295,3,0,255,406.85,70903.78,5.74,1031051113663,1031122017443,1777456031051113663,1777456031122017443,1,0,0,0,0,0,128
2771202,2771247,4294967295,2,0,255,67.11,6789.70,9.88,1031122519443,1031129309140,1777456031122519443,1777456031129309140,1,0,0,0,0,0,128
2771202,2771247,4294967295,2,0,255,134.22,18933.38,7.09,1031130734140,1031149667520,1777456031130734140,1777456031149667520,1,0,0,0,0,0,128
2771202,2771248,4294967295,2,0,255,134.22,15568.06,8.62,1031603738520,1031619306577,1777456031603738520,1777456031619306577,1,0,0,0,0,0,128
2771202,2771248,4294967295,2,0,255,271.58,68335.79,3.97,1031619942577,1031688278364,1777456031619942577,1777456031688278364,1,0,0,0,0,0,128
2771207,2771253,4294967295,7,0,255,67.11,83237.64,0.81,1031689689364,1031772926999,1777456031689689364,1777456031772926999,1,0,0,0,0,0,128
2771202,2771248,4294967295,2,0,255,25.69,4339.74,5.92,1031775822999,1031780162740,1777456031775822999,1777456031780162740,1,0,0,0,0,0,128
2771203,2771249,4294967295,3,0,255,406.85,77211.85,5.27,1031780562740,1031857774588,1777456031780562740,1777456031857774588,1,0,0,0,0,0,128
2771202,2771249,4294967295,2,0,255,67.11,25241.78,2.66,1032276146588,1032301388364,1777456032276146588,1777456032301388364,1,0,0,0,0,0,128
2771202,2771249,4294967295,2,0,255,406.85,52820.69,7.70,1032302366364,1032355187052,1777456032302366364,1777456032355187052,1,0,0,0,0,0,128
2771202,2771249,4294967295,2,0,255,33.03,5077.24,6.51,1032358087052,1032363164291,1777456032358087052,1777456032363164291,1,0,0,0,0,0,128
2771202,2771249,4294967295,2,0,255,67.11,8375.06,8.01,1032365934291,1032374309353,1777456032365934291,1777456032374309353,1,0,0,0,0,0,128
2771202,2771250,4294967295,2,0,255,25.69,2807.51,9.15,1032690645353,1032693452861,1777456032690645353,1777456032693452861,1,0,0,0,0,0,128
2771202,2771250,4294967295,2,0,255,33.03,13278.60,2.49,1032694990861,1032708269465,1777456032694990861,1777456032708269465,1,0,0,0,0,0,128
2771202,2771250,4294967295,2,0,255,67.11,12005.14,5.59,1032710678465,1032722683602,1777456032710678465,1777456032722683602,1,0,0,0,0,0,128
2771202,2771250,4294967295,2,0,255,67.11,7300.74,9.19,1032723999602,1032731300344,1777456032723999602,1777456032731300344,1,0,0,0,0,0,128
2771206,2771254,4294967295,6,0,255,67.11,8809.65,7.62,1032733473344,1032742282989,1777456032733473344,1777456032742282989,1,0,0,0,0,0,128
2771202,2771251,4294967295,2,0,255,25.69,13358.59,1.92,1033174869989,1033188228576,1777456033174869989,1777456033188228576,1,0,0,0,0,0,128
2771202,2771251,4294967295,2,0,255,406.85,58628.47,6.94,1033189352576,1033247981045,1777456033189352576,1777456033247981045,1,0,0,0,0,0,128
2771206,2771255,4294967295,6,0,255,1090.52,186773.05,5.84,1033249808045,1033436581098,1777456033249808045,1777456033436581098,1,0,0,0,0,0,128
